artist,genre,country,url
TORINO JAZZ ORCHESTRA,Big Band,Italy,http://www.jazzmusicarchives.com/artist/torino-jazz-orchestra
BOBBY TROUP,Vocal Jazz / Pop/Art Song/Folk,United States,http://www.jazzmusicarchives.com/artist/bobby-troup
FRIDO TER BEEK,World Fusion / Post-Fusion Contemporary / Fusion,Netherlands,http://www.jazzmusicarchives.com/artist/frido-ter-beek
TAKE 6,Vocal Jazz / RnB,United States,http://www.jazzmusicarchives.com/artist/take-6
TRIO GRANDE (BELGIUM),Avant-Garde Jazz,Belgium,http://www.jazzmusicarchives.com/artist/trio-grande-belgium
TWIN DANGER,Pop/Art Song/Folk,United States,http://www.jazzmusicarchives.com/artist/twin-danger
RALPH TOWNER,Post-Fusion Contemporary / World Fusion / Jazz Related Soundtracks,United States,http://www.jazzmusicarchives.com/artist/ralph-towner
ERIK TRUFFAZ,Acid Jazz / Nu Jazz / Post Bop / Jazz Related Electronica/Hip-Hop,Switzerland,http://www.jazzmusicarchives.com/artist/erik-truffaz
TEEN TOWN,Fusion,United States,http://www.jazzmusicarchives.com/artist/teen-town
SABU TOYOZUMI,Avant-Garde Jazz,Japan,http://www.jazzmusicarchives.com/artist/sabu-toyozumi
MICKEY TUCKER,Post Bop / Hard Bop,United States,http://www.jazzmusicarchives.com/artist/mickey-tucker
TOSHIMI PROJECT,Jazz Related Rock,Japan,http://www.jazzmusicarchives.com/artist/toshimi-project
JOONA TOIVANEN,Post-Fusion Contemporary,Finland,http://www.jazzmusicarchives.com/artist/joona-toivanen(finland)
JORIS TEEPE,Hard Bop / Progressive Big Band / Post Bop,Netherlands,http://www.jazzmusicarchives.com/artist/joris-teepe
MARTIN TINGVALL,Post-Fusion Contemporary / Post Bop / Fusion,Sweden,http://www.jazzmusicarchives.com/artist/martin-tingvall
MIDORI TAKADA,Jazz Related Improv/Composition / Jazz Related Soundtracks,Japan,http://www.jazzmusicarchives.com/artist/midori-takada
LINDA TILLERY,RnB / World Fusion / Blues,United States,http://www.jazzmusicarchives.com/artist/linda-tillery
ARMANDO TROVAJOLI,Jazz Related Soundtracks / Cool Jazz / Third Stream / Exotica,Italy,http://www.jazzmusicarchives.com/artist/armando-trovajoli
KEVIN TONEY,Pop/Art Song/Folk / RnB / Jazz Related Soundtracks,United States,http://www.jazzmusicarchives.com/artist/kevin-toney
MCCOY TYNER,Post Bop / Progressive Big Band / Fusion / Eclectic Fusion / Avant-Garde Jazz / Pop/Art Song/Folk / Latin Jazz / Hard Bop,United States,http://www.jazzmusicarchives.com/artist/mccoy-tyner
JAMES TORME,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/james-torme
TAIGUARA,Latin Jazz / Pop/Art Song/Folk,Uruguay,http://www.jazzmusicarchives.com/artist/taiguara
BILLY TIPTON,Swing,United States,http://www.jazzmusicarchives.com/artist/billy-tipton
TENORS OF KALMA,Jazz Related Improv/Composition / Eclectic Fusion,Finland,http://www.jazzmusicarchives.com/artist/tenors-of-kalma(finland)
JOHN TOBIN,Original New Orleans Jazz,United States,http://www.jazzmusicarchives.com/artist/john-tobin
TRAPPER KEAPER,Avant-Garde Jazz / 21st Century Modern,United States,http://www.jazzmusicarchives.com/artist/trapper-keaper
TABASCO,Fusion,France,http://www.jazzmusicarchives.com/artist/tabasco
FUMI TOMITA,Post Bop / Hard Bop,(not set),http://www.jazzmusicarchives.com/artist/fumi-tomita
MARK TURNER,Post Bop / Post-Fusion Contemporary,United States,http://www.jazzmusicarchives.com/artist/mark-turner(united-states)
JARTSE TUOMINEN,Jazz Related Rock,Finland,http://www.jazzmusicarchives.com/artist/jartse-tuominen
SATOSHI TAKEISHI,Avant-Garde Jazz,Japan,http://www.jazzmusicarchives.com/artist/satoshi-takeishi
FRANCO TALLARITA,Jazz Related Soundtracks,Italy,http://www.jazzmusicarchives.com/artist/franco-tallarita
JOHN TAYLOR,Post Bop / Post-Fusion Contemporary / Fusion / Avant-Garde Jazz,United Kingdom,http://www.jazzmusicarchives.com/artist/john-taylor
TRIO DEF,Fusion,Canada,http://www.jazzmusicarchives.com/artist/trio-\-def
JUNE TYSON,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/june-tyson
TCHANGODEI,Jazz Related Improv/Composition / Avant-Garde Jazz,Benin,http://www.jazzmusicarchives.com/artist/tchangodei
TATRAN,Jazz Related Rock,Israel,http://www.jazzmusicarchives.com/artist/tatran
AKIKO TSURUGA,Soul Jazz,Japan,http://www.jazzmusicarchives.com/artist/akiko-tsuruga
TETRAGON,Jazz Related Rock,Germany,http://www.jazzmusicarchives.com/artist/tetragon
AYUMI TANAKA,Jazz Related Improv/Composition / 21st Century Modern,Japan,http://www.jazzmusicarchives.com/artist/ayumi-tanaka
MEL TORMÉ,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/mel-torme
TARTAGLIA,Exotica,United States,http://www.jazzmusicarchives.com/artist/tartaglia
TARIKA BLUE,RnB / Fusion,United States,http://www.jazzmusicarchives.com/artist/tarika-blue
RICHARD TEITELBAUM,Avant-Garde Jazz / Third Stream / Jazz Related Soundtracks / Jazz Related Improv/Composition,United States,http://www.jazzmusicarchives.com/artist/richard-teitelbaum(united-states)
TRIO 3,Avant-Garde Jazz / 21st Century Modern,United States,http://www.jazzmusicarchives.com/artist/trio-3
TEN YEARS AFTER,Jazz Related Rock / Blues,United Kingdom,http://www.jazzmusicarchives.com/artist/ten-years-after
TIED AND TICKLED TRIO,Nu Jazz / Jazz Related Improv/Composition / Jazz Related Electronica/Hip-Hop,Germany,http://www.jazzmusicarchives.com/artist/tied-and-tickled-trio
EMY TSENG,Latin Jazz,Taiwan,http://www.jazzmusicarchives.com/artist/emy-tseng
TRANSIT EXPRESS,Fusion,France,http://www.jazzmusicarchives.com/artist/transit-express
TRANSCENDENTAL EXPRESS,Fusion,United States,http://www.jazzmusicarchives.com/artist/transcendental-express
TRICOOLORE,World Fusion,Cyprus,http://www.jazzmusicarchives.com/artist/tricoolore
TIGER TRIO,Avant-Garde Jazz,Multi-National,http://www.jazzmusicarchives.com/artist/tiger-trio
THE TIME FLIES,Fusion,United States,http://www.jazzmusicarchives.com/artist/the-time-flies
TEOTIMA,World Fusion,United Kingdom,http://www.jazzmusicarchives.com/artist/teotima
TRIO SUBLIMINAL (DAN ROSENBOOM - JAKE VOSSLER - TINA RAYMOND),Avant-Garde Jazz,United States,http://www.jazzmusicarchives.com/artist/trio-subliminal-dan-rosenboom-jake-vossler-tina-raymond
GILLES TORRENT,Post Bop / World Fusion,Switzerland,http://www.jazzmusicarchives.com/artist/gilles-torrent
TYAAN,Fusion,New Zealand,http://www.jazzmusicarchives.com/artist/tyaan
TERRY WOLLMAN,Pop/Art Song/Folk,United States,http://www.jazzmusicarchives.com/artist/terry-wollman
DAVE TULL,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/dave-tull
EJE THELIN,Avant-Garde Jazz / Post Bop / Progressive Big Band / Hard Bop,Sweden,http://www.jazzmusicarchives.com/artist/eje-thelin
ENRICO TOMASSO,Swing,United Kingdom,http://www.jazzmusicarchives.com/artist/enrico-tomasso
HORACE / PAN AFRIKAN PEOPLES ARKESTRA TAPSCOTT,Post Bop / Avant-Garde Jazz / Progressive Big Band / Fusion / African Fusion / 21st Century Modern,United States,http://www.jazzmusicarchives.com/artist/horace-tapscott-pan-afrikan-peoples-arkestra
T.R.A.M.,Jazz Related Rock,United States,http://www.jazzmusicarchives.com/artist/tram
JOE TURNER,Stride Piano / Jump Blues / Big Band,United States,http://www.jazzmusicarchives.com/artist/joe-turner
DAVID TORN,Nu Jazz / Jazz Related Soundtracks / Jazz Related Improv/Composition,United States,http://www.jazzmusicarchives.com/artist/david-torn
TRISTAN,RnB,Netherlands,http://www.jazzmusicarchives.com/artist/tristan
THE 3 KEYS,RnB,United States,http://www.jazzmusicarchives.com/artist/the-3-keys
THOUGHTCAST,Fusion,United States,http://www.jazzmusicarchives.com/artist/thoughtcast
BIG JOE TURNER,Jump Blues / Blues,United States,http://www.jazzmusicarchives.com/artist/big-joe-turner
TIME LAPSE,Fusion,Multi-National,http://www.jazzmusicarchives.com/artist/time-lapse
TRIO SHALVA,Post-Fusion Contemporary,Israel,http://www.jazzmusicarchives.com/artist/trio-shalva
