artist,genre,country,url
MOON HOOCH,Nu Jazz,United States,http://www.jazzmusicarchives.com/artist/moon-hooch
MAESTRO TRYTONY,Jazz Related Improv/Composition,Poland,http://www.jazzmusicarchives.com/artist/maestro-trytony
JOHN MCLEAN,Post-Fusion Contemporary / Post Bop / Fusion,United States,http://www.jazzmusicarchives.com/artist/john-mclean
DAN MEINHARDT,Nu Jazz,United States,http://www.jazzmusicarchives.com/artist/dan-meinhardt
"""BROTHER"" JACK MCDUFF",Soul Jazz / Funk Jazz / Blues,United States,http://www.jazzmusicarchives.com/artist/brother-jack-mcduff
M.OO.K ENSEMBLE ( A.K.A. MUSIC OF OUR KIND ),World Fusion,United Kingdom,http://www.jazzmusicarchives.com/artist/mook-ensemble-aka-music-of-our-kind
MAGMA,Jazz Related Rock / RnB,France,http://www.jazzmusicarchives.com/artist/magma
MOUTIN FACTORY QUINTET / MOUTIN REUNION QUARTET,Post Bop / Fusion,France,http://www.jazzmusicarchives.com/artist/moutin-factory-quintet-moutin-reunion-quartet
KEIKO MATSUI,Pop/Art Song/Folk / Jazz Related Soundtracks,Japan,http://www.jazzmusicarchives.com/artist/keiko-matsui
MATT 'GUITAR' MURPHY,Blues,United States,http://www.jazzmusicarchives.com/artist/matt-guitar-murphy
AL MUIRHEAD,Bop,Canada,http://www.jazzmusicarchives.com/artist/al-muirhead
MIKE MANDEL,RnB,United States,http://www.jazzmusicarchives.com/artist/mike-mandel
JUNIOR MANCE,Soul Jazz,United States,http://www.jazzmusicarchives.com/artist/junior-mance
JAVIER MORENO,21st Century Modern,Spain,http://www.jazzmusicarchives.com/artist/javier-moreno
CARY MORIN,Blues,United States,http://www.jazzmusicarchives.com/artist/cary-morin
"MIKE ""MAZ"" MAHER",Pop/Art Song/Folk,United States,http://www.jazzmusicarchives.com/artist/mike-maz-maher
MARUTYRI,Fusion,Netherlands,http://www.jazzmusicarchives.com/artist/marutyri
HAFEZ MODIRZADEH,Avant-Garde Jazz / Jazz Related Improv/Composition,United States,http://www.jazzmusicarchives.com/artist/hafez-modirzadeh
ZARA MCFARLANE,Vocal Jazz / Dub/Ska/Reggae / African Fusion / World Fusion,United Kingdom,http://www.jazzmusicarchives.com/artist/zara-mcfarlane
DAVID MATTHEWS,RnB / Fusion / Big Band / Hard Bop / Vocal Jazz / Third Stream / Post-Fusion Contemporary / Post Bop / Pop/Art Song/Folk / Funk Jazz / Bossa Nova,United States,http://www.jazzmusicarchives.com/artist/david-matthews
JACK MOUSE,Hard Bop / Avant-Garde Jazz,United States,http://www.jazzmusicarchives.com/artist/jack-mouse
JOSH MAXEY,Post Bop / Hard Bop / Fusion,United States,http://www.jazzmusicarchives.com/artist/josh-maxey
LESZEK MOŻDŻER,Third Stream / Post-Fusion Contemporary / World Fusion / Jazz Related Soundtracks / Post Bop,Poland,http://www.jazzmusicarchives.com/artist/leszek-mozdzer
MCDONALD & GILES,Jazz Related Rock,United Kingdom,http://www.jazzmusicarchives.com/artist/mcdonald-and-giles
CARLA MARCIANO,Post Bop / Hard Bop,Italy,http://www.jazzmusicarchives.com/artist/carla-marciano
SARA MARTIN,Blues,United States,http://www.jazzmusicarchives.com/artist/sara-martin
JON MAYER,Hard Bop,United States,http://www.jazzmusicarchives.com/artist/jon-mayer
GABRIELE MIRABASSI,Post-Fusion Contemporary / Latin Jazz / Third Stream / World Fusion,Italy,http://www.jazzmusicarchives.com/artist/gabriele-mirabassi
MARIDALEN,Post-Fusion Contemporary,Norway,http://www.jazzmusicarchives.com/artist/maridalen(norway)
M.A.R.S. 4TET,Fusion,United States,http://www.jazzmusicarchives.com/artist/mars-4tet
JOE AND THE NEW YORK AFRO BOP ALLIANCE BIG BAND MCCARTHY,Latin Jazz / Third Stream,United States,http://www.jazzmusicarchives.com/artist/joe-mccarthy-and-the-new-york-afro-bop-alliance-big-band
HAROLD MCNAIR,Hard Bop / Latin Jazz / Big Band,Jamaica,http://www.jazzmusicarchives.com/artist/harold-mcnair
EDDIE MILLER,Dixieland,United States,http://www.jazzmusicarchives.com/artist/eddie-miller
PRINCE NICO MBARGA,African Fusion,Nigeria,http://www.jazzmusicarchives.com/artist/prince-nico-mbarga
JERZY MAZZOLL,Avant-Garde Jazz / Eclectic Fusion / World Fusion / Jazz Related Improv/Composition / Jazz Related Electronica/Hip-Hop,Poland,http://www.jazzmusicarchives.com/artist/jerzy-mazzoll
GUY MINTUS,World Fusion / Vocal Jazz / Post Bop / 21st Century Modern,Israel,http://www.jazzmusicarchives.com/artist/guy-mintus
MORPHEUS,Jazz Related Rock,Germany,http://www.jazzmusicarchives.com/artist/morpheus
EMI MEYER,Pop/Art Song/Folk / World Fusion / Vocal Jazz / RnB,Japan,http://www.jazzmusicarchives.com/artist/emi-meyer(japan)
GRACE MAHYA,Pop/Art Song/Folk,Japan,http://www.jazzmusicarchives.com/artist/grace-mahya
MAKO SICA,Jazz Related Improv/Composition,United States,http://www.jazzmusicarchives.com/artist/mako-sica
DEAN MUCETTI,Funk Jazz,United States,http://www.jazzmusicarchives.com/artist/dean-mucetti
RIGEL MITXELENA,Fusion,Venezuela,http://www.jazzmusicarchives.com/artist/rigel-mitxelena
MONDO GROSSO,Acid Jazz / Jazz Related Electronica/Hip-Hop / RnB,Japan,http://www.jazzmusicarchives.com/artist/mondo-grosso
VIRGINIA MAYHEW,Post Bop / Hard Bop,United States,http://www.jazzmusicarchives.com/artist/virginia-mayhew
BOŠKO MARTINOVIĆ,Fusion,Serbia,http://www.jazzmusicarchives.com/artist/bosko-martinovic
JOHN MCCOWEN,Jazz Related Improv/Composition / Jazz Related Soundtracks,United States,http://www.jazzmusicarchives.com/artist/john-mccowen
HAROLD MABERN,Hard Bop / Vocal Jazz / Soul Jazz,United States,http://www.jazzmusicarchives.com/artist/harold-mabern
