artist,genre,country,url
CREATIVE MUSIC STUDIO,Avant-Garde Jazz,United States,http://www.jazzmusicarchives.com/artist/creative-music-studio
MIKE CLARK,Funk Jazz / Hard Bop / Soul Jazz / Post Bop,United States,http://www.jazzmusicarchives.com/artist/mike-clark
JACQUES COURSIL,Avant-Garde Jazz / Jazz Related Improv/Composition,France,http://www.jazzmusicarchives.com/artist/jacques-coursil
FABRIZIO CASSOL,Third Stream / Jazz Related Soundtracks / World Fusion / Avant-Garde Jazz,Belgium,http://www.jazzmusicarchives.com/artist/fabrizio-cassol
CHRONES,Jazz Related Rock,France,http://www.jazzmusicarchives.com/artist/chrones
URI CAINE,Third Stream / Avant-Garde Jazz / Vocal Jazz / Post Bop / 21st Century Modern,United States,http://www.jazzmusicarchives.com/artist/uri-caine
JIMMY CLIFF,Dub/Ska/Reggae,Jamaica,http://www.jazzmusicarchives.com/artist/jimmy-cliff
CHICK COREA,Post Bop / Fusion / Avant-Garde Jazz / Third Stream / Post-Fusion Contemporary / Latin Jazz / Hard Bop / Progressive Big Band,United States,http://www.jazzmusicarchives.com/artist/chick-corea
VALERIE CAPERS,Hard Bop,United States,http://www.jazzmusicarchives.com/artist/valerie-capers
ULRICH CALVO,Post-Fusion Contemporary,Spain,http://www.jazzmusicarchives.com/artist/ulrich-calvo
CKP TRIO (CHOLET-KÄNZIG-PAPAUX TRIO),Post-Fusion Contemporary,France,http://www.jazzmusicarchives.com/artist/ckp-trio-cholet-kanzig-papaux-trio
THE CRUSTY SUITCASE BAND,Eclectic Fusion,Australia,http://www.jazzmusicarchives.com/artist/the-crusty-suitcase-band
CLAUDIA CAMPAGNOL,Pop/Art Song/Folk,Hungary,http://www.jazzmusicarchives.com/artist/claudia-campagnol
ED CHERRY,Hard Bop / Soul Jazz / Fusion,United States,http://www.jazzmusicarchives.com/artist/ed-cherry
BOB CURNOW,Big Band,United States,http://www.jazzmusicarchives.com/artist/bob-curnow
TANIA CHEN,Jazz Related Improv/Composition / Third Stream / Avant-Garde Jazz,United Kingdom,http://www.jazzmusicarchives.com/artist/tania-chen
ANDREW CYRILLE,Avant-Garde Jazz / 21st Century Modern / Jazz Related Improv/Composition,United States,http://www.jazzmusicarchives.com/artist/andrew-cyrille
